source_file,timestamp,model,device,mode,param_size,hardware_type,model_size_class,embedding_model,chunk_size,chunk_overlap,context_max_tokens,retrieved_top_k,question_id,question_text,correct_option,detected_option,is_correct,latency_seconds,timed_out,use_case_classification,answer_confidence,num_fragmentos,retrieval_recall_hit,retrieval_overlap,summary_total,summary_processed,summary_correct,summary_incorrect,summary_unknown,summary_recall_at_k,summary_accuracy
report_meditron_7b_CPU_Cluster_Amdahl_bge-m3_20260222_092112.json,2026-02-22T09:27:09.451905,meditron:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,17,"Para que un paciente pueda mover el MS derecho estando de pie y mantener el equilibrio, es necesario que se realicen ajustes posturales en: ",a,desconocida,False,21.6381516456604,False,Segunda Opinión Asíncrona,0.0,8,True,0.5882,17,17,0,0,17,82.35294117647058,0.0
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,1,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 10? ,a,desconocida,False,37.008554458618164,False,Segunda Opinión Asíncrona,0.0,8,False,0.2222,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,2,Un paciente con un miembro superior derecho muy espástico provoca: ,b,desconocida,False,33.16002869606018,False,Segunda Opinión Asíncrona,0.0,8,True,0.8333,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,3,"Para facilitar que un paciente se pueda poner de puntillas, es necesario que tenga fuerza suficiente en: ",b,desconocida,False,28.660906314849854,False,Segunda Opinión Asíncrona,0.0,8,True,0.5,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,4,"Según el principio de Henneman, la postura precede al movimiento porque: ",b,desconocida,False,29.288514137268066,False,Segunda Opinión Asíncrona,0.0,8,True,0.6,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,5,"Según el concepto Bobath, las reacciones asociadas se caracterizan por: ",b,desconocida,False,32.75588583946228,False,Segunda Opinión Asíncrona,0.0,8,True,0.375,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,6,"Sobre la anatomía de la cápsula y tractos, es correcto que: ",a,desconocida,False,33.061184883117676,False,Segunda Opinión Asíncrona,0.0,8,True,0.6667,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,7,Señale la respuesta correcta sobre patrones de FNP: ,c,desconocida,False,33.7087128162384,False,Segunda Opinión Asíncrona,0.0,8,True,0.4286,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,8,La estabilidad del tronco se consigue mediante extensibilidad y fuerza adecuadas en: ,c,desconocida,False,33.637615442276,False,Segunda Opinión Asíncrona,0.0,8,True,0.5882,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,9,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 11? ,c,desconocida,False,33.1332573890686,False,Segunda Opinión Asíncrona,0.0,8,False,0.2222,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,10,¿Qué receptores actúan para disminuir la espasticidad del biceps braquial? ,a,a,True,37.73421907424927,False,Segunda Opinión Asíncrona,0.5687,8,True,0.4667,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,11,Es cierto que los arcos del pie los proporcionan la siguiente musculatura: ,c,desconocida,False,33.15887093544006,False,Segunda Opinión Asíncrona,0.0,8,True,0.5333,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,12,¿Cuál es el FES no implantado más utilizado? ,c,b,False,24.193344593048096,False,Segunda Opinión Asíncrona,0.8167,6,True,0.4286,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,13,"Respecto al PCC (Control Postural Central), para una sedestación correcta: ",b,desconocida,False,29.61181902885437,False,Segunda Opinión Asíncrona,0.0,8,False,0.2941,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,14,"Para que un paciente pueda levantar el pie derecho para dar un paso en la fase de oscilación, es necesario que se realicen ajustes posturales en: ",c,desconocida,False,30.136798620224,False,Segunda Opinión Asíncrona,0.0,8,True,0.65,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,15,Una lesión en la cápsula interna derecha provocará: ,c,desconocida,False,36.27193641662598,False,Segunda Opinión Asíncrona,0.0,8,True,0.4444,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,16,"Al elevar el miembro superior para coger un objeto que está en un estante alto, se producen los siguientes movimientos de forma estratégica: ",c,desconocida,False,32.48373007774353,False,Segunda Opinión Asíncrona,0.0,8,True,0.5122,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_005303.json,2026-02-22T01:02:21.400499,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,17,"Para que un paciente pueda mover el MS derecho estando de pie y mantener el equilibrio, es necesario que se realicen ajustes posturales en: ",a,desconocida,False,28.27107858657837,False,Segunda Opinión Asíncrona,0.0,8,True,0.5882,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,1,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 10? ,a,desconocida,False,35.76267147064209,False,Segunda Opinión Asíncrona,0.0,8,False,0.2222,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,2,Un paciente con un miembro superior derecho muy espástico provoca: ,b,desconocida,False,27.917381763458252,False,Segunda Opinión Asíncrona,0.0,8,True,0.8333,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,3,"Para facilitar que un paciente se pueda poner de puntillas, es necesario que tenga fuerza suficiente en: ",b,desconocida,False,18.774200201034546,False,Segunda Opinión Asíncrona,0.0,8,True,0.5,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,4,"Según el principio de Henneman, la postura precede al movimiento porque: ",b,desconocida,False,28.838610649108887,False,Segunda Opinión Asíncrona,0.0,8,True,0.6,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,5,"Según el concepto Bobath, las reacciones asociadas se caracterizan por: ",b,desconocida,False,33.384994983673096,False,Segunda Opinión Asíncrona,0.0,8,True,0.375,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,6,"Sobre la anatomía de la cápsula y tractos, es correcto que: ",a,desconocida,False,30.182387590408325,False,Segunda Opinión Asíncrona,0.0,8,True,0.6667,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,7,Señale la respuesta correcta sobre patrones de FNP: ,c,desconocida,False,33.04925203323364,False,Segunda Opinión Asíncrona,0.0,8,True,0.4286,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,8,La estabilidad del tronco se consigue mediante extensibilidad y fuerza adecuadas en: ,c,desconocida,False,31.555489540100098,False,Segunda Opinión Asíncrona,0.0,8,True,0.5882,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,9,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 11? ,c,desconocida,False,32.33278846740723,False,Segunda Opinión Asíncrona,0.0,8,False,0.2222,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,10,¿Qué receptores actúan para disminuir la espasticidad del biceps braquial? ,a,a,True,36.4532573223114,False,Segunda Opinión Asíncrona,0.5687,8,True,0.4667,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,11,Es cierto que los arcos del pie los proporcionan la siguiente musculatura: ,c,desconocida,False,30.767062664031982,False,Segunda Opinión Asíncrona,0.0,8,True,0.5333,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,12,¿Cuál es el FES no implantado más utilizado? ,c,b,False,22.669819593429565,False,Segunda Opinión Asíncrona,0.8167,6,True,0.4286,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,13,"Respecto al PCC (Control Postural Central), para una sedestación correcta: ",b,desconocida,False,28.419822692871094,False,Segunda Opinión Asíncrona,0.0,8,False,0.2941,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,14,"Para que un paciente pueda levantar el pie derecho para dar un paso en la fase de oscilación, es necesario que se realicen ajustes posturales en: ",c,desconocida,False,28.67213273048401,False,Segunda Opinión Asíncrona,0.0,8,True,0.65,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,15,Una lesión en la cápsula interna derecha provocará: ,c,desconocida,False,34.71755409240723,False,Segunda Opinión Asíncrona,0.0,8,True,0.4444,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,16,"Al elevar el miembro superior para coger un objeto que está en un estante alto, se producen los siguientes movimientos de forma estratégica: ",c,desconocida,False,31.16348385810852,False,Segunda Opinión Asíncrona,0.0,8,True,0.5122,17,17,1,1,15,82.35294117647058,5.88235294117647
report_medllama2_7b_CPU_Cluster_Amdahl_bge-m3_20260222_091124.json,2026-02-22T09:20:11.008680,medllama2:7b,Cluster_Amdahl,CPU,7b,Cluster_CPU,7B/8B (Ligero),BAAI/bge-m3,1300,300,4800,8,17,"Para que un paciente pueda mover el MS derecho estando de pie y mantener el equilibrio, es necesario que se realicen ajustes posturales en: ",a,desconocida,False,29.733295440673828,False,Segunda Opinión Asíncrona,0.0,8,True,0.5882,17,17,1,1,15,82.35294117647058,5.88235294117647
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,1,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 10? ,a,c,False,375.64482069015503,False,Segunda Opinión Asíncrona,1.0,8,False,0.2222,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,2,Un paciente con un miembro superior derecho muy espástico provoca: ,b,b,True,330.303950548172,False,Segunda Opinión Asíncrona,0.7917,8,True,0.8333,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,3,"Para facilitar que un paciente se pueda poner de puntillas, es necesario que tenga fuerza suficiente en: ",b,c,False,360.8293409347534,False,Segunda Opinión Asíncrona,0.75,8,True,0.5,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,4,"Según el principio de Henneman, la postura precede al movimiento porque: ",b,b,True,349.02857732772827,False,Segunda Opinión Asíncrona,0.5875,8,True,0.6,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,5,"Según el concepto Bobath, las reacciones asociadas se caracterizan por: ",b,correcta,False,407.41999530792236,False,Segunda Opinión Asíncrona,0.0,8,True,0.375,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,6,"Sobre la anatomía de la cápsula y tractos, es correcto que: ",a,a,True,413.4181945323944,False,Segunda Opinión Asíncrona,0.65,8,True,0.6667,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,7,Señale la respuesta correcta sobre patrones de FNP: ,c,c,True,391.23121762275696,False,Segunda Opinión Asíncrona,0.3166,8,True,0.4286,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,8,La estabilidad del tronco se consigue mediante extensibilidad y fuerza adecuadas en: ,c,c,True,460.4248306751251,False,Segunda Opinión Asíncrona,0.6913,8,True,0.5882,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,9,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 11? ,c,b,False,311.9621329307556,False,Segunda Opinión Asíncrona,0.1,8,False,0.2222,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,10,¿Qué receptores actúan para disminuir la espasticidad del biceps braquial? ,a,a,True,379.30193877220154,False,Segunda Opinión Asíncrona,0.6687,8,True,0.4667,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,11,Es cierto que los arcos del pie los proporcionan la siguiente musculatura: ,c,c,True,436.50916957855225,False,Segunda Opinión Asíncrona,0.4611,8,True,0.5333,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,12,¿Cuál es el FES no implantado más utilizado? ,c,correcta,False,240.49163126945496,False,Segunda Opinión Asíncrona,0.0,6,True,0.4286,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,13,"Respecto al PCC (Control Postural Central), para una sedestación correcta: ",b,b,True,356.2470486164093,False,Segunda Opinión Asíncrona,0.3767,8,False,0.2941,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,14,"Para que un paciente pueda levantar el pie derecho para dar un paso en la fase de oscilación, es necesario que se realicen ajustes posturales en: ",c,correcta,False,400.0432460308075,False,Segunda Opinión Asíncrona,0.0,8,True,0.65,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,15,Una lesión en la cápsula interna derecha provocará: ,c,correcta,False,427.126051902771,False,Segunda Opinión Asíncrona,0.0,8,True,0.4444,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,16,"Al elevar el miembro superior para coger un objeto que está en un estante alto, se producen los siguientes movimientos de forma estratégica: ",c,correcta,False,535.3282604217529,False,Segunda Opinión Asíncrona,0.0,8,True,0.5122,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_033147.json,2026-02-22T05:21:58.814399,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,17,"Para que un paciente pueda mover el MS derecho estando de pie y mantener el equilibrio, es necesario que se realicen ajustes posturales en: ",a,a,True,423.1221749782562,False,Segunda Opinión Asíncrona,0.8,8,True,0.5882,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_114046.json,2026-02-22T13:37:23.030508,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,1,¿Qué tipo de modificación plástica representa el dibujo de la pregunta 10? ,a,c,False,396.69235038757324,False,Segunda Opinión Asíncrona,1.0,8,False,0.2222,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_114046.json,2026-02-22T13:37:23.030508,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,2,Un paciente con un miembro superior derecho muy espástico provoca: ,b,b,True,353.21268677711487,False,Segunda Opinión Asíncrona,0.7917,8,True,0.8333,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_114046.json,2026-02-22T13:37:23.030508,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,3,"Para facilitar que un paciente se pueda poner de puntillas, es necesario que tenga fuerza suficiente en: ",b,c,False,391.2412178516388,False,Segunda Opinión Asíncrona,0.75,8,True,0.5,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_114046.json,2026-02-22T13:37:23.030508,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,4,"Según el principio de Henneman, la postura precede al movimiento porque: ",b,b,True,366.2554190158844,False,Segunda Opinión Asíncrona,0.5875,8,True,0.6,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_114046.json,2026-02-22T13:37:23.030508,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,5,"Según el concepto Bobath, las reacciones asociadas se caracterizan por: ",b,correcta,False,427.39639043807983,False,Segunda Opinión Asíncrona,0.0,8,True,0.375,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_114046.json,2026-02-22T13:37:23.030508,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,6,"Sobre la anatomía de la cápsula y tractos, es correcto que: ",a,a,True,452.81406903266907,False,Segunda Opinión Asíncrona,0.65,8,True,0.6667,17,17,9,8,0,82.35294117647058,52.94117647058824
report_qwen2.5_72b_CPU_Cluster_Amdahl_bge-m3_20260222_114046.json,2026-02-22T13:37:23.030508,qwen2.5:72b,Cluster_Amdahl,CPU,72b,Cluster_CPU,70B+ (Masivo),BAAI/bge-m3,1300,300,4800,8,7,Señale la respuesta correcta sobre patrones de FNP: ,c,c,True,420.00561690330505,False,Segunda Opinión Asíncrona,0.3166,8,True,0.4286,17,17,9,8,0,82.35294117647058,52.94117647058824
